user,asin,rating
A27P22K84E0A5X,B000NNIZME,3
A27P22K84E0A5X,B003VWUO1E,3
A27P22K84E0A5X,B00C42ZHM8,2
A27P22K84E0A5X,B0057H33PU,5
A27P22K84E0A5X,B003JYT9UG,5
A27P22K84E0A5X,B00AZHGNJ0,2
A27P22K84E0A5X,B00GXF74Q4,4
A27P22K84E0A5X,B00KC9VC1U,1
A27P22K84E0A5X,B00J8EVERM,5
A27P22K84E0A5X,B009KE84IW,5
A27P22K84E0A5X,B00G0U3SGC,1
A27P22K84E0A5X,B0088IBGFE,2
A27P22K84E0A5X,B00386BDYK,4
A27P22K84E0A5X,B0053EIA8C,5
A27P22K84E0A5X,B00GTXMIJS,3
A27P22K84E0A5X,B001319MXG,4
A27P22K84E0A5X,B0053Z2KE6,3
A27P22K84E0A5X,B00J29ZE88,3
A27P22K84E0A5X,B00D7MXGUE,5
A27P22K84E0A5X,B004PEMY1A,5
A27P22K84E0A5X,B0099RMQFC,3
A27P22K84E0A5X,B006DI41TO,3
A27P22K84E0A5X,B008QQ48BC,5
A27P22K84E0A5X,B003MSUJK8,4
AINRZ8Q0HKAUZ,B00BSVDYD0,4
AINRZ8Q0HKAUZ,B005CVRRZS,5
AINRZ8Q0HKAUZ,B002D3L6XC,3
AINRZ8Q0HKAUZ,B002RCTT7Y,3
AINRZ8Q0HKAUZ,B00DELMLPO,4
AINRZ8Q0HKAUZ,B005KMK0OO,1
AINRZ8Q0HKAUZ,B002UFSNTI,2
AINRZ8Q0HKAUZ,B00AXNI0GU,2
AINRZ8Q0HKAUZ,B00A7BEOEU,1
AINRZ8Q0HKAUZ,B00CA5TJCS,1
AINRZ8Q0HKAUZ,B001L1RZD2,5
AINRZ8Q0HKAUZ,B00BT3D0G8,1
AINRZ8Q0HKAUZ,B004ARNS8K,3
AINRZ8Q0HKAUZ,B0029Y0ISE,1
AINRZ8Q0HKAUZ,B000GLEXKQ,5
AINRZ8Q0HKAUZ,B008YJNPYC,5
AINRZ8Q0HKAUZ,B001F0PXGA,3
AINRZ8Q0HKAUZ,B0014WBKSE,1
AINRZ8Q0HKAUZ,B00D4CFBS2,4
AINRZ8Q0HKAUZ,B00597D2H2,2
AINRZ8Q0HKAUZ,B00GT198Y8,5
AINRZ8Q0HKAUZ,B00EX9GJLI,4
AINRZ8Q0HKAUZ,B0086RODIY,2
AINRZ8Q0HKAUZ,B00FFGKHRA,3
AINRZ8Q0HKAUZ,B00CXSOWOC,4
AINRZ8Q0HKAUZ,B00DZMUJ7Y,2
AINRZ8Q0HKAUZ,B00FAC9U3Q,3
AINRZ8Q0HKAUZ,B0096DPNWM,3
AINRZ8Q0HKAUZ,B00F2POZUO,3
AINRZ8Q0HKAUZ,B00CXRKEYK,3
AINRZ8Q0HKAUZ,B00EEX9FYQ,1
AINRZ8Q0HKAUZ,B004IRU64Q,1
AINRZ8Q0HKAUZ,B00BNN2LNC,2
AMHYSBKZ5IQZ8,B008ADDP38,2
AMHYSBKZ5IQZ8,B000XSMYNU,1
AMHYSBKZ5IQZ8,B00G9A4TLQ,4
AMHYSBKZ5IQZ8,B002MNAVJ8,5
AMHYSBKZ5IQZ8,B00912LMT6,2
AMHYSBKZ5IQZ8,B00I1TGTCU,2
AMHYSBKZ5IQZ8,B001GPOMU2,2
AMHYSBKZ5IQZ8,B0047W425Q,3
AMHYSBKZ5IQZ8,B00DN551VW,2
AMHYSBKZ5IQZ8,B00H7MJOCO,1
AMHYSBKZ5IQZ8,B00957JOGK,4
AMHYSBKZ5IQZ8,B007CNK562,5
AMHYSBKZ5IQZ8,B0082A4WRC,4
AMHYSBKZ5IQZ8,B009CFUBZ8,2
AMHYSBKZ5IQZ8,B00FGJDTHQ,4
AMHYSBKZ5IQZ8,B00461J94M,5
AMHYSBKZ5IQZ8,B001BSOBZK,5
AMHYSBKZ5IQZ8,B004ETO0OK,3
AMHYSBKZ5IQZ8,B003ZKCPH8,1
AMHYSBKZ5IQZ8,B00BYXQRDG,4
AMHYSBKZ5IQZ8,B004JZI6NU,4
AMHYSBKZ5IQZ8,B00HZ1HCQW,5
AMHYSBKZ5IQZ8,B008UJ78TO,4
AMHYSBKZ5IQZ8,B00KLJF2V2,3
AMHYSBKZ5IQZ8,B009ON6IT6,5
AMHYSBKZ5IQZ8,B00D6EGUCE,3
AMHYSBKZ5IQZ8,B005GN9ZOI,1
AMHYSBKZ5IQZ8,B008BF8KN0,4
AMHYSBKZ5IQZ8,B0094A4B0M,2
AMHYSBKZ5IQZ8,B00CXWW3IU,4
AMHYSBKZ5IQZ8,B0039UTIAQ,3
AMHYSBKZ5IQZ8,B009FBHYUE,1
AMHYSBKZ5IQZ8,B002BOMBFA,1
AMHYSBKZ5IQZ8,B001TLIRHM,1
A14ZKJ9O6ZPVFR,B00HK8QIHO,4
A14ZKJ9O6ZPVFR,B002O3X5CQ,1
A14ZKJ9O6ZPVFR,B00FATQW80,5
A14ZKJ9O6ZPVFR,B00B2VHUTU,3
A14ZKJ9O6ZPVFR,B003QI9QSU,4
A14ZKJ9O6ZPVFR,B00700GHCI,2
A14ZKJ9O6ZPVFR,B001L4FJ7S,5
A14ZKJ9O6ZPVFR,B002QV0L5K,1
A14ZKJ9O6ZPVFR,B00D3RFHYQ,3
A14ZKJ9O6ZPVFR,B001IYG2NQ,1
A14ZKJ9O6ZPVFR,B004SBSY3W,3
A14ZKJ9O6ZPVFR,B0034JWQWO,2
A14ZKJ9O6ZPVFR,B00GXJOSGY,1
A14ZKJ9O6ZPVFR,B00B43CUVE,3
A14ZKJ9O6ZPVFR,B005F5FX6Q,2
A14ZKJ9O6ZPVFR,B00GKOIQL0,1
A14ZKJ9O6ZPVFR,B000LEYG2S,3
A14ZKJ9O6ZPVFR,B005LC6YUC,4
A14ZKJ9O6ZPVFR,B007PKED3S,4
A14ZKJ9O6ZPVFR,B003WOXQUW,3
A14ZKJ9O6ZPVFR,B003XGD2EE,4
A14ZKJ9O6ZPVFR,B000UVNMCM,4
A14ZKJ9O6ZPVFR,B004D7TF6G,5
A14ZKJ9O6ZPVFR,B0090BGDW4,1
A14ZKJ9O6ZPVFR,B00AELHD0U,3
A14ZKJ9O6ZPVFR,B00912LMT6,4
A14ZKJ9O6ZPVFR,B00BZUK0P4,3
A14ZKJ9O6ZPVFR,B000OTIU04,5
A14ZKJ9O6ZPVFR,B006QN2GMU,1
A14ZKJ9O6ZPVFR,B00DIKZA5O,2
A14ZKJ9O6ZPVFR,B00927B9GG,3
A14ZKJ9O6ZPVFR,B00B4SO1ES,3
A14ZKJ9O6ZPVFR,B007FYJ0D2,5
A14ZKJ9O6ZPVFR,B00BW7NLAG,3
AHLWYFXQ6A4U6,B001B36I3I,5
AHLWYFXQ6A4U6,B008KAV1G4,4
AHLWYFXQ6A4U6,B00JC8RPB8,3
AHLWYFXQ6A4U6,B00BAZK3IS,2
AHLWYFXQ6A4U6,B008PDCRSW,3
AHLWYFXQ6A4U6,B00DUW3YW6,4
AHLWYFXQ6A4U6,B00IEP5YK4,1
AHLWYFXQ6A4U6,B002KE4VNG,5
AHLWYFXQ6A4U6,B00AAN73Z2,3
AHLWYFXQ6A4U6,B004ORNOBW,3
AHLWYFXQ6A4U6,B00899WTJ4,4
AHLWYFXQ6A4U6,B00IDYXZRA,5
AHLWYFXQ6A4U6,B00IJAQ0CU,4
AHLWYFXQ6A4U6,B0082A4WRC,4
AHLWYFXQ6A4U6,B00891OHNI,1
AHLWYFXQ6A4U6,B009ZSSE8S,5
AHLWYFXQ6A4U6,B00DILDM0I,5
AHLWYFXQ6A4U6,B00FDQNEE0,3
AHLWYFXQ6A4U6,B004CN5F2E,1
AHLWYFXQ6A4U6,B007HNDCBC,1
AHLWYFXQ6A4U6,B00404UIW2,1
AHLWYFXQ6A4U6,B0051WU6ME,4
AHLWYFXQ6A4U6,B00I5BFKJC,2
AHLWYFXQ6A4U6,B003ZKYEFO,4
AHLWYFXQ6A4U6,B008J5KSGY,1
AHLWYFXQ6A4U6,B00K2G9NQ4,4
AHLWYFXQ6A4U6,B002DJB4ZQ,2
AHLWYFXQ6A4U6,B001G6RZ8W,4
AHLWYFXQ6A4U6,B005FN1BM8,2
AHLWYFXQ6A4U6,B007UR5AZG,3
AHLWYFXQ6A4U6,B00GSZC5SG,4
AHLWYFXQ6A4U6,B00D4AFCAG,1
A3SZA6TAAHLQX8,B00A35J1Z2,2
A3SZA6TAAHLQX8,B008Y3RFZ8,4
A3SZA6TAAHLQX8,B00E3CUYWA,5
A3SZA6TAAHLQX8,B003Z92LFK,3
A3SZA6TAAHLQX8,B00H4J6M70,1
A3SZA6TAAHLQX8,B00D7T5JCA,3
A3SZA6TAAHLQX8,B009CCPLPQ,4
A3SZA6TAAHLQX8,B005ZUL6YY,4
A3SZA6TAAHLQX8,B00AGI37D8,1
A3SZA6TAAHLQX8,B005TF49JY,4
A3SZA6TAAHLQX8,B00AOUP9IE,5
A3SZA6TAAHLQX8,B002DJB82K,4
A3SZA6TAAHLQX8,B00HZTFYI2,4
A3SZA6TAAHLQX8,B00E9GM7GQ,4
A3SZA6TAAHLQX8,B00B0YMP2G,2
A3SZA6TAAHLQX8,B00D5OHXTO,2
A3SZA6TAAHLQX8,B00GC2I7Y6,3
A3SZA6TAAHLQX8,B00JLDK02U,2
A3SZA6TAAHLQX8,B005XK8Y1O,5
A3SZA6TAAHLQX8,B0070IYD94,3
A3SZA6TAAHLQX8,B00DQYZ87M,2
A3SZA6TAAHLQX8,B00GOJG5RI,2
A3SZA6TAAHLQX8,B003MYUQUA,5
A3SZA6TAAHLQX8,B004TXBFM6,2
A3SZA6TAAHLQX8,B006RGSLXO,2
A3SZA6TAAHLQX8,B00JAO1ZFG,2
A3SZA6TAAHLQX8,B00B79IX0W,2
A3SZA6TAAHLQX8,B005FN47XS,5
A3SZA6TAAHLQX8,B00BOWO7UM,1
A3SZA6TAAHLQX8,B00BLT8DPI,5
A3SZA6TAAHLQX8,B009FFNNFU,1
A3SZA6TAAHLQX8,B00CEP1UU8,3
A3SZA6TAAHLQX8,B008Z9W8T4,4
A3SZA6TAAHLQX8,B00DGE417K,3
A3SZA6TAAHLQX8,B002M0J3I6,1
A3SZA6TAAHLQX8,B0088BMYN4,5
A3SZA6TAAHLQX8,B007HNAE36,4
A3SZA6TAAHLQX8,B00F5QAZ18,5
A3SZA6TAAHLQX8,B00J9PYQW0,1
A263DL9T00ALBK,B00CBKLEIO,5
A263DL9T00ALBK,B00CLM44ZM,5
A263DL9T00ALBK,B003VGP2CQ,4
A263DL9T00ALBK,B007038WM8,4
A263DL9T00ALBK,B00F33KJC8,2
A263DL9T00ALBK,B000M4OC4O,4
A263DL9T00ALBK,B0029SJ3ZE,3
A263DL9T00ALBK,B00B2XQ8XC,3
A263DL9T00ALBK,B00BOUQF7W,2
A263DL9T00ALBK,B004323RBK,2
A263DL9T00ALBK,B00IP4OEYQ,1
A263DL9T00ALBK,B00F63VIFW,1
A263DL9T00ALBK,B0051SHDB0,4
A263DL9T00ALBK,B005JBJFVK,3
A263DL9T00ALBK,B008J3OD5I,5
A263DL9T00ALBK,B002POPNEM,5
A263DL9T00ALBK,B00JQW1GK6,5
A263DL9T00ALBK,B0088BMROU,1
A263DL9T00ALBK,B00D655OY8,2
A263DL9T00ALBK,B00DN551VW,1
A263DL9T00ALBK,B00GMTFQE8,2
A263DL9T00ALBK,B00821A2RK,1
A263DL9T00ALBK,B00ISQGPCA,1
A263DL9T00ALBK,B00HWJNZTK,2
A263DL9T00ALBK,B007XQNGBE,1
A263DL9T00ALBK,B00IR7RB78,3
A263DL9T00ALBK,B00DUVJJAS,3
A263DL9T00ALBK,B0026357S4,3
A263DL9T00ALBK,B00F3TCCWM,1
A263DL9T00ALBK,B00EDEPGYY,2
A263DL9T00ALBK,B008P136O8,5
A263DL9T00ALBK,B003MVZ5RW,3
A263DL9T00ALBK,B005VUNVVO,3
A263DL9T00ALBK,B004UBNQQ0,5
A263DL9T00ALBK,B005OLLMSE,1
A263DL9T00ALBK,B00756FPSO,4
A263DL9T00ALBK,B004WRPUSO,5
A263DL9T00ALBK,B00C2U7HO8,4
AKLUFVL8A311U,B007HNAEY0,5
AKLUFVL8A311U,B004YREAS8,1
AKLUFVL8A311U,B008OHA4PM,1
AKLUFVL8A311U,B005J1LA3G,3
AKLUFVL8A311U,B008B7T2XU,5
AKLUFVL8A311U,B005JX0EAE,3
AKLUFVL8A311U,B00C1OWTQG,3
AKLUFVL8A311U,B004ZKXJUY,5
AKLUFVL8A311U,B00IJIQ2UM,3
AKLUFVL8A311U,B00B7DY9MO,3
AKLUFVL8A311U,B00IWUSEV2,3
AKLUFVL8A311U,B00CQRWGHK,3
AKLUFVL8A311U,B008AXW1II,5
AKLUFVL8A311U,B0096GKINI,2
AKLUFVL8A311U,B00930H9Q6,4
AKLUFVL8A311U,B003MBUVQM,1
AKLUFVL8A311U,B009KSED74,4
AKLUFVL8A311U,B00EIF8M4E,1
AKLUFVL8A311U,B00FH4LJCC,5
AKLUFVL8A311U,B003L2JLQ8,2
AKLUFVL8A311U,B00IOFVL7Y,2
AKLUFVL8A311U,B0009SNWBC,3
AKLUFVL8A311U,B00CLFS4TG,1
AKLUFVL8A311U,B00B2IT4J2,5
AKLUFVL8A311U,B00B2I13LY,1
AKLUFVL8A311U,B003P5YZF8,5
AKLUFVL8A311U,B006CRWSLO,4
AKLUFVL8A311U,B00B7GS0DA,4
AKLUFVL8A311U,B00DWAVDF6,3
AKLUFVL8A311U,B00C1QE3RW,3
AKLUFVL8A311U,B005KLKMLQ,3
AKLUFVL8A311U,B00ARD17N4,3
A395SMX20X959Y,B004EBDBQQ,1
A395SMX20X959Y,B008X3RY28,1
A395SMX20X959Y,B001ELKEM8,4
A395SMX20X959Y,B00J2ULFWG,2
A395SMX20X959Y,B004CL1K20,2
A395SMX20X959Y,B00CA5TJCS,3
A395SMX20X959Y,B007PJYOKG,2
A395SMX20X959Y,B001DNFAOO,1
A395SMX20X959Y,B00CBMTNMG,1
A395SMX20X959Y,B000EIFV0M,3
A395SMX20X959Y,B00G7ZPD72,2
A395SMX20X959Y,B00DDZ87RM,2
A395SMX20X959Y,B00E9GM7GQ,5
A395SMX20X959Y,B00BN8L76O,2
A395SMX20X959Y,B008CTF5RO,2
A395SMX20X959Y,B00G07L27W,3
A395SMX20X959Y,B00ANG70KO,3
A395SMX20X959Y,B005IZC064,5
A395SMX20X959Y,B00GUY1HKW,5
A395SMX20X959Y,B00B2X1ZYE,3
A395SMX20X959Y,B00CI2HUB0,5
A395SMX20X959Y,B00DVIN2NA,2
A395SMX20X959Y,B00JAPZZ1K,3
A395SMX20X959Y,B00ESMW4E6,3
A395SMX20X959Y,B003IIOV60,3
A395SMX20X959Y,B00BXXVHH8,5
A395SMX20X959Y,B0058ZCIXY,4
A395SMX20X959Y,B00D97J7KU,5
A395SMX20X959Y,B0044N8ZDS,4
A395SMX20X959Y,B002DYMYQ4,5
A395SMX20X959Y,B009KTN9OQ,2
A395SMX20X959Y,B0070IYD94,2
A395SMX20X959Y,B001NZDKTY,3
A395SMX20X959Y,B009FFNNFU,1
A395SMX20X959Y,B004ORNOBW,1
A395SMX20X959Y,B00712VTVY,2
A15TIQSRJFRW1W,B005VV6V0Q,1
A15TIQSRJFRW1W,B00CLR369M,1
A15TIQSRJFRW1W,B005FEJ3BI,1
A15TIQSRJFRW1W,B00K41P4WY,4
A15TIQSRJFRW1W,B00HO19KAE,3
A15TIQSRJFRW1W,B006K11QE2,3
A15TIQSRJFRW1W,B003O627DK,4
A15TIQSRJFRW1W,B00GA9DSWC,1
A15TIQSRJFRW1W,B00ADLIOB8,3
A15TIQSRJFRW1W,B00FNZN2J8,3
A15TIQSRJFRW1W,B004QD2FEQ,3
A15TIQSRJFRW1W,B003VWUO1E,2
A15TIQSRJFRW1W,B00KAUEGQ4,5
A15TIQSRJFRW1W,B009992L8M,5
A15TIQSRJFRW1W,B003Z4KE18,4
A15TIQSRJFRW1W,B00DGX9TKU,3
A15TIQSRJFRW1W,B000KJ88F0,3
A15TIQSRJFRW1W,B00C6KMDNE,5
A15TIQSRJFRW1W,B004TH8HE6,5
A15TIQSRJFRW1W,B000NRT8LC,5
A15TIQSRJFRW1W,B00E4B757W,4
A15TIQSRJFRW1W,B003TV7IKW,4
A15TIQSRJFRW1W,B007R3ABUM,3
A15TIQSRJFRW1W,B00DJPBAUC,2
A15TIQSRJFRW1W,B00IT9VG1G,3
A15TIQSRJFRW1W,B008RPEZ9M,4
A15TIQSRJFRW1W,B00506U40A,1
A15TIQSRJFRW1W,B005OSQVFQ,3
A15TIQSRJFRW1W,B004HVRAWE,1
A15TIQSRJFRW1W,B00CXWW3IU,2
A15TIQSRJFRW1W,B008SBA7JW,4
A15TIQSRJFRW1W,B00CB99Z5E,2
A15TIQSRJFRW1W,B0081PPX1W,2
A15TIQSRJFRW1W,B004JOJ2QG,3
A15TIQSRJFRW1W,B000UUWOF4,3
A15TIQSRJFRW1W,B008YTV83W,5
A15TIQSRJFRW1W,B008D3JBYW,3
A15TIQSRJFRW1W,B002POPNEM,3
A15TIQSRJFRW1W,B00IOFVL7Y,3
A15TIQSRJFRW1W,B00J7B0ZTE,1
A6BW2AV5U80RX,B00IKAPBEW,2
A6BW2AV5U80RX,B004M6XUNW,4
A6BW2AV5U80RX,B00BQS0UXM,2
A6BW2AV5U80RX,B00FATQW80,5
A6BW2AV5U80RX,B00ATUL44C,4
A6BW2AV5U80RX,B001UFESYS,4
A6BW2AV5U80RX,B002T4N68I,5
A6BW2AV5U80RX,B00EJR2KLC,2
A6BW2AV5U80RX,B005DRE4W0,5
A6BW2AV5U80RX,B005TM0FC2,3
A6BW2AV5U80RX,B0007N53X4,2
A6BW2AV5U80RX,B000632SPG,5
A6BW2AV5U80RX,B007M64R36,3
A6BW2AV5U80RX,B0028QFSSI,5
A6BW2AV5U80RX,B009X0WZ10,1
A6BW2AV5U80RX,B00DM1EEGK,3
A6BW2AV5U80RX,B008SGC8J4,2
A6BW2AV5U80RX,B00FE9HPUU,3
A6BW2AV5U80RX,B00A35J1Z2,5
A6BW2AV5U80RX,B00IJADWYO,4
A6BW2AV5U80RX,B000E6Y4TS,4
A6BW2AV5U80RX,B007HN9HLG,4
A6BW2AV5U80RX,B009ITO9HY,5
A6BW2AV5U80RX,B008BVJGFK,5
A6BW2AV5U80RX,B00507C4FM,4
A6BW2AV5U80RX,B00H4S58IK,1
A6BW2AV5U80RX,B00K6NLF6E,2
A6BW2AV5U80RX,B00B5A2VD8,5
A6BW2AV5U80RX,B00I9XKPAU,2
A6BW2AV5U80RX,B0009VC6VG,3
A6BW2AV5U80RX,B00G02CI3Y,4
A6BW2AV5U80RX,B0062FREQK,5
A6BW2AV5U80RX,B00DGVFAUU,1
A6BW2AV5U80RX,B0009WXSP8,4
A6BW2AV5U80RX,B002KT322W,4
A6BW2AV5U80RX,B00ATUGR6M,1
A33T8ABLOSNP75,B004G6781I,1
A33T8ABLOSNP75,B00AEBUXLG,5
A33T8ABLOSNP75,B00CQ7HTY0,3
A33T8ABLOSNP75,B001YQGJRW,2
A33T8ABLOSNP75,B002F8WK58,4
A33T8ABLOSNP75,B00D4JPOX2,2
A33T8ABLOSNP75,B001M9TDVK,1
A33T8ABLOSNP75,B00J35X8MA,2
A33T8ABLOSNP75,B00AQ0T190,5
A33T8ABLOSNP75,B00C0COKW0,2
A33T8ABLOSNP75,B007YKCWWI,1
A33T8ABLOSNP75,B009KQ82H8,3
A33T8ABLOSNP75,B004N74ZYI,1
A33T8ABLOSNP75,B003K5VWX6,3
A33T8ABLOSNP75,B009AVTQKK,2
A33T8ABLOSNP75,B0000UIVO2,1
A33T8ABLOSNP75,B005I73138,5
A33T8ABLOSNP75,B00CQGDHGK,3
A33T8ABLOSNP75,B0091FOSEO,4
A33T8ABLOSNP75,B00ATUHHK2,1
A33T8ABLOSNP75,B00JJJ2ZYM,3
A33T8ABLOSNP75,B0070DYXTY,4
A33T8ABLOSNP75,B00J1LL0E4,1
A33T8ABLOSNP75,B00BGYH6K6,3
A33T8ABLOSNP75,B007RYL4D4,1
A33T8ABLOSNP75,B000ORSOZ2,5
A33T8ABLOSNP75,B00CLLCMS4,1
A33T8ABLOSNP75,B00AYF984A,4
A33T8ABLOSNP75,B00IJOE6RM,1
A33T8ABLOSNP75,B008MMB64C,3
A33T8ABLOSNP75,B00J6PJPM4,1
A33T8ABLOSNP75,B005I6Y1VU,5
A2UGM6CV6YIL6U,B001E1WTYE,1
A2UGM6CV6YIL6U,B00H9B0EFO,3
A2UGM6CV6YIL6U,B00ASWNGVA,2
A2UGM6CV6YIL6U,B00DOJQ0D0,3
A2UGM6CV6YIL6U,B00E0EU49O,2
A2UGM6CV6YIL6U,B0066YJPN2,1
A2UGM6CV6YIL6U,B00D8VR98Y,3
A2UGM6CV6YIL6U,B0030ADTJ6,3
A2UGM6CV6YIL6U,B0055OVZOQ,1
A2UGM6CV6YIL6U,B009WQOS8S,2
A2UGM6CV6YIL6U,B00BFW85PO,2
A2UGM6CV6YIL6U,B000IT7ARE,4
A2UGM6CV6YIL6U,B004H31FYG,2
A2UGM6CV6YIL6U,B0009VC6VG,2
A2UGM6CV6YIL6U,B00FOT48NC,5
A2UGM6CV6YIL6U,B00G7K4CEC,3
A2UGM6CV6YIL6U,B00KCF7JL6,2
A2UGM6CV6YIL6U,B00AQT552S,1
A2UGM6CV6YIL6U,B006YDMEG0,5
A2UGM6CV6YIL6U,B0090BGDW4,1
A2UGM6CV6YIL6U,B00936U552,3
A2UGM6CV6YIL6U,B00CF3WINW,1
A2UGM6CV6YIL6U,B00COOHFA8,3
A2UGM6CV6YIL6U,B0085MSYE4,1
A2UGM6CV6YIL6U,B003HG3PVU,5
A2UGM6CV6YIL6U,B00AA3GRSG,5
A2UGM6CV6YIL6U,B000X4O3YM,1
A2UGM6CV6YIL6U,B0006B7PT2,2
A2UGM6CV6YIL6U,B008X6JBG2,2
A2UGM6CV6YIL6U,B00FFYAY4S,2
A2UGM6CV6YIL6U,B000CCIPWQ,3
A2UGM6CV6YIL6U,B006ZOKRGC,3
A2UGM6CV6YIL6U,B007Y3CO3C,5
A2UGM6CV6YIL6U,B005KP45LU,4
A2UGM6CV6YIL6U,B00CB99Z5E,5
AIS06RRWSDFQC,B00FEXI19U,2
AIS06RRWSDFQC,B006UTN8J0,2
AIS06RRWSDFQC,B002M78GPK,2
AIS06RRWSDFQC,B00CVE91BM,4
AIS06RRWSDFQC,B007DHSPA0,3
AIS06RRWSDFQC,B007PKED3S,1
AIS06RRWSDFQC,B004GYOL4W,3
AIS06RRWSDFQC,B00ALINL2K,3
AIS06RRWSDFQC,B005R3MQ8O,5
AIS06RRWSDFQC,B00BZUDC0E,3
AIS06RRWSDFQC,B00K5T673U,2
AIS06RRWSDFQC,B003N8JGNS,5
AIS06RRWSDFQC,B00GJXRKAU,4
AIS06RRWSDFQC,B004HJNMK0,2
AIS06RRWSDFQC,B0052W3G8Y,3
AIS06RRWSDFQC,B009LKHKDK,2
AIS06RRWSDFQC,B0012IR0U2,5
AIS06RRWSDFQC,B0056E69LO,3
AIS06RRWSDFQC,B005WMMF4A,4
AIS06RRWSDFQC,B006LYZIO2,5
AIS06RRWSDFQC,B00A6GKTPE,3
AIS06RRWSDFQC,B00HJZHS90,4
AIS06RRWSDFQC,B009R5E1DG,1
AIS06RRWSDFQC,B00JQ36B32,5
AIS06RRWSDFQC,B004SROASE,1
AIS06RRWSDFQC,B00EHQKH4C,4
AIS06RRWSDFQC,B00ADO40FE,4
AIS06RRWSDFQC,B004AWEL68,5
AIS06RRWSDFQC,B004LP2KZS,5
AIS06RRWSDFQC,B003L2NP1A,4
AIS06RRWSDFQC,B002B3XZHY,3
AIS06RRWSDFQC,B00GU818AC,2
AIS06RRWSDFQC,B007HNAE9A,1
AHJXEZN4JR3WV,B004RMFXL8,2
AHJXEZN4JR3WV,B002RCTT7Y,1
AHJXEZN4JR3WV,B008ADDP38,3
AHJXEZN4JR3WV,B000YW663O,2
AHJXEZN4JR3WV,B001DNFAOO,1
AHJXEZN4JR3WV,B0037U3ZUM,4
AHJXEZN4JR3WV,B00AGI37D8,5
AHJXEZN4JR3WV,B002DYMYQ4,5
AHJXEZN4JR3WV,B00IDZ6OZY,2
AHJXEZN4JR3WV,B004EBDBQQ,3
AHJXEZN4JR3WV,B00EL01DRE,4
AHJXEZN4JR3WV,B001BSOBZK,4
AHJXEZN4JR3WV,B005PB3YHU,1
AHJXEZN4JR3WV,B00CJG4U6S,5
AHJXEZN4JR3WV,B00DJ6JJHM,2
AHJXEZN4JR3WV,B00A3FORRO,2
AHJXEZN4JR3WV,B00H53GLWG,1
AHJXEZN4JR3WV,B004UUJZBQ,2
AHJXEZN4JR3WV,B00DP73V74,3
AHJXEZN4JR3WV,B004J10GBO,5
AHJXEZN4JR3WV,B00CODDWLU,5
AHJXEZN4JR3WV,B00IAH57SU,1
AHJXEZN4JR3WV,B000M4MXD6,3
AHJXEZN4JR3WV,B002MH34D4,5
AHJXEZN4JR3WV,B000I2FM1C,2
AHJXEZN4JR3WV,B00A7DC4Y0,4
AHJXEZN4JR3WV,B006QXDNG8,5
AHJXEZN4JR3WV,B00BFOAD3O,5
AHJXEZN4JR3WV,B00CJLWPB0,1
AHJXEZN4JR3WV,B007IUV9N2,5
AHJXEZN4JR3WV,B000XSR250,2
AHJXEZN4JR3WV,B003L8KIL4,2
AHJXEZN4JR3WV,B002K8QEHS,5
AHJXEZN4JR3WV,B007HN9MUC,2
AHJXEZN4JR3WV,B002EVOV3A,4
A29WZWNKP1WZ0,B005J1LA3G,1
A29WZWNKP1WZ0,B004O445M2,2
A29WZWNKP1WZ0,B00BZY84GC,5
A29WZWNKP1WZ0,B00B2XQ8XC,2
A29WZWNKP1WZ0,B009S13XJC,4
A29WZWNKP1WZ0,B009PFIQF2,1
A29WZWNKP1WZ0,B00645R2SS,5
A29WZWNKP1WZ0,B005JBJFQ0,5
A29WZWNKP1WZ0,B00J5R0ER8,2
A29WZWNKP1WZ0,B003ZKYEFO,2
A29WZWNKP1WZ0,B009TGTALG,3
A29WZWNKP1WZ0,B000YW663O,5
A29WZWNKP1WZ0,B00ECDISZA,5
A29WZWNKP1WZ0,B00COWMZ9G,4
A29WZWNKP1WZ0,B009SDDPI4,4
A29WZWNKP1WZ0,B007L5OOKO,5
A29WZWNKP1WZ0,B008DNP1YQ,1
A29WZWNKP1WZ0,B005N66JZG,5
A29WZWNKP1WZ0,B00DCB71JC,2
A29WZWNKP1WZ0,B00EINT7N6,5
A29WZWNKP1WZ0,B00993HKV6,5
A29WZWNKP1WZ0,B00DIQ90Z4,5
A29WZWNKP1WZ0,B007LOLVYM,1
A29WZWNKP1WZ0,B004JBE3WW,2
A29WZWNKP1WZ0,B002DHZTL8,5
A29WZWNKP1WZ0,B00G42R6MS,2
A29WZWNKP1WZ0,B005C2L01O,5
A29WZWNKP1WZ0,B00CF1QCLS,1
A29WZWNKP1WZ0,B00IHICVX6,4
A29WZWNKP1WZ0,B00IIUR9P8,2
A29WZWNKP1WZ0,B006W0FD2M,1
A29WZWNKP1WZ0,B00E3855UK,5
A29WZWNKP1WZ0,B00B729A9M,3
A29WZWNKP1WZ0,B00AOQ3VTW,4
A29WZWNKP1WZ0,B00G7VNJ9A,4
A29WZWNKP1WZ0,B00IDHCXMK,3
A29WZWNKP1WZ0,B009R9GU5E,3
ALCRWZUXW0T2P,B004CL1K20,2
ALCRWZUXW0T2P,B00DSDL5W8,3
ALCRWZUXW0T2P,B007VEWIYY,5
ALCRWZUXW0T2P,B000G2BAB0,2
ALCRWZUXW0T2P,B005FR3NWU,3
ALCRWZUXW0T2P,B008F34GK4,1
